,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Title,Link,Headline,Article,Source
1470,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,2019-03-18,Ecopetrol’s LoB results – Part 2,https://hydrocarbonscolombia.com/article/ecopetrols-lob-results-part-2/,"Once again, the Analyst thought of some charts he really would have wanted to publish in last week’s article about the NOC’s Line of Business (LoB) results but did not think of until a few days later. We know. We will speak to him about that. But he is right, the graphs are interesting so we will publish them this week.","Once again, the Analyst thought of some charts he really would have wanted to publish in last week’s article about the NOC’s Line of Business (LoB) results but did not think of until a few days later. We know. We will speak to him about that. But he is right, the graphs are interesting so we will publish them this week.",Hydrocarbons
1471,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,2019-03-18,Double header: 2018 results and fracking looking up,https://hydrocarbonscolombia.com/article/double-header-2018-results-and-fracking-looking-up/,"Inspired by the rapid approach of baseball season, two short rather than one long comment this week, one on 2018 results so far and one on fracking, inspired by MinMinas naming five companies as being interested.","Inspired by the rapid approach of baseball season, two short rather than one long comment this week, one on 2018 results so far and one on fracking, inspired by MinMinas naming five companies as being interested.",Hydrocarbons
1472,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,2019-03-14,Gamba talks fracking,https://hydrocarbonscolombia.com/article/gamba-talks-fracking/,"The industry remains expectant about the potential authorization to implement unconventional techniques in the country. Charle Gamba, CEO of Canacol (TSX: CNE), spoke on this topic and the company’s plans.","The industry remains expectant about the potential authorization to implement unconventional techniques in the country. Charle Gamba, CEO of Canacol (TSX: CNE), spoke on this topic and the company’s plans.",Hydrocarbons
1473,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,2019-03-14,Senator Name talks gasoline shortage,https://hydrocarbonscolombia.com/article/senator-name-talks-gasoline-shortage/,"Senator Jose David Name urged the government to define clear regulations to assure stability in the provision of oil and its derivatives, to boost reliability in the public transport area.","Senator Jose David Name urged the government to define clear regulations to assure stability in the provision of oil and its derivatives, to boost reliability in the public transport area.",Hydrocarbons
1474,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,2019-03-13,Venezuelan crisis effects,https://hydrocarbonscolombia.com/article/venezuelan-crisis-effects/,The US has implemented restrictions on Venezuelan oil to generate economic pressure on the Nicolas Maduro regime. This situation has generated opportunities for the Colombian oil sector.,The US has implemented restrictions on Venezuelan oil to generate economic pressure on the Nicolas Maduro regime. This situation has generated opportunities for the Colombian oil sector.,Hydrocarbons
1475,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,2019-03-13,New offshore E&P contracts,https://hydrocarbonscolombia.com/article/new-offshore-ep-contracts/,The National Hydrocarbons Agency (ANH) announced the signing of new exploration and production contracts with Shell (LON: RDSB) in offshore areas of the Caribbean Sea. Representatives of the government and the company spoke on this important agreement.,The National Hydrocarbons Agency (ANH) announced the signing of new exploration and production contracts with Shell (LON: RDSB) in offshore areas of the Caribbean Sea. Representatives of the government and the company spoke on this important agreement.,Hydrocarbons
1476,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,2019-03-13,CCI talks Ecopetrol’s shares,https://hydrocarbonscolombia.com/article/cci-talks-ecopetrols-shares/,Colombia’s Chamber of Infrastructure (CCI) made a proposal for the resources the government could get by selling 8% of Ecopetrol’s (NYSE:EC) shares.,Colombia’s Chamber of Infrastructure (CCI) made a proposal for the resources the government could get by selling 8% of Ecopetrol’s (NYSE:EC) shares.,Hydrocarbons
1477,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,2019-03-12,MinMinas talks fracking projects,https://hydrocarbonscolombia.com/article/minminas-talks-fracking-projects/,"According to the Minister of Mines and Energy (MinMinas), at least five companies are interested in developing fracking pilot projects in six Colombian blocks.","According to the Minister of Mines and Energy (MinMinas), at least five companies are interested in developing fracking pilot projects in six Colombian blocks.",Hydrocarbons
1478,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,2019-03-12,New Board of ECP,https://hydrocarbonscolombia.com/article/new-board-of-ecp/,"Ecopetrol (NYSE: EC) will hold its Annual Shareholder General Assembly at the end of March, and this has generated much discussion among experts, analysts and members of the sector. One of the main topics has been possible new members of ECP’s Board of Directors.","Ecopetrol (NYSE: EC) will hold its Annual Shareholder General Assembly at the end of March, and this has generated much discussion among experts, analysts and members of the sector. One of the main topics has been possible new members of ECP’s Board of Directors.",Hydrocarbons
1479,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,2019-03-12,Ocensa on oil spill in Puerto Boyacá,https://hydrocarbonscolombia.com/article/ocensa-on-oil-spill-in-puerto-boyaca/,"The firm explained the reasons why it had to activate its contingency plan in Puerto Boyacá, once again. The development of these and more stories in our periodic Eco summary.","The firm explained the reasons why it had to activate its contingency plan in Puerto Boyacá, once again. The development of these and more stories in our periodic Eco summary.",Hydrocarbons
1480,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,2019-03-11,Analysts on ECP’s investment plan,https://hydrocarbonscolombia.com/article/analysts-on-ecps-investment-plan/,Ecopetrol (NYSE: EC) announced an ambitious plan to boost production and reserves in the coming years. Analysts talked about this strategy and its effects in the market.,Ecopetrol (NYSE: EC) announced an ambitious plan to boost production and reserves in the coming years. Analysts talked about this strategy and its effects in the market.,Hydrocarbons
1481,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,2019-03-11,“We are seeking a negotiated way to peace”: ELN,https://hydrocarbonscolombia.com/article/we-are-seeking-a-negotiated-way-to-peace-eln/,"The ELN’s negotiating team claimed to be committed to achieving peace. However, the armed group made several headlines recently due to terrorist attacks.","The ELN’s negotiating team claimed to be committed to achieving peace. However, the armed group made several headlines recently due to terrorist attacks.",Hydrocarbons
1482,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,2019-03-11,ECP has a good year – except for refining,https://hydrocarbonscolombia.com/article/ecp-has-a-good-year-except-for-refining/,Ecopetrol published its results this past week and CEO Felipe Bayón was rightly trumpeting the NOC’s earnings for their contribution to the nation’s coffers. But hidden in the results presentation was worsening margins in the Refining Line-of-Business (LoB).,Ecopetrol published its results this past week and CEO Felipe Bayón was rightly trumpeting the NOC’s earnings for their contribution to the nation’s coffers. But hidden in the results presentation was worsening margins in the Refining Line-of-Business (LoB).,Hydrocarbons
1483,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,2019-03-11,MinMinas and ANH making noise,https://hydrocarbonscolombia.com/article/minminas-and-anh-making-noise/,We are not at a milestone like ‘100 days’ or ‘six months’ but a lot has happened in the past month from a policy perspective so I thought I should write about it.,We are not at a milestone like ‘100 days’ or ‘six months’ but a lot has happened in the past month from a policy perspective so I thought I should write about it.,Hydrocarbons
1484,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,2019-03-07,Bayón on ECP shares,https://hydrocarbonscolombia.com/article/bayon-on-ecp-shares/,"Alberto Carrasquilla, Minister of Finance (MinHacienda), proposed selling a portion of the State’s Ecopetrol (NYSE: EC) shares to private investors, generating much discussion in the country. Felipe Bayón, CEO of ECP, spoke on this topic and other relevant matters.","Alberto Carrasquilla, Minister of Finance (MinHacienda), proposed selling a portion of the State’s Ecopetrol (NYSE: EC) shares to private investors, generating much discussion in the country. Felipe Bayón, CEO of ECP, spoke on this topic and other relevant matters.",Hydrocarbons
1485,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,2019-03-06,Signs of life,https://hydrocarbonscolombia.com/article/signs-of-life/,"Companies are publishing their annual reserve reports and for many of them, the headline number is a combined oil and gas figure. That got us thinking about a graph which we had not done for a long time: combined oil and gas production.","Companies are publishing their annual reserve reports and for many of them, the headline number is a combined oil and gas figure. That got us thinking about a graph which we had not done for a long time: combined oil and gas production.",Hydrocarbons
1486,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,2019-03-06,Ecopetrol’s new venture,https://hydrocarbonscolombia.com/article/ecopetrols-new-venture/,The firm signed an offshore E&P contract with the National Hydrocarbons Agency (ANH) to develop the COL 5 block. Here are the details.,The firm signed an offshore E&P contract with the National Hydrocarbons Agency (ANH) to develop the COL 5 block. Here are the details.,Hydrocarbons
1487,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,2019-03-05,ECP export distribution during 4Q18,https://hydrocarbonscolombia.com/article/ecp-export-distribution-during-4q18/,"Ecopetrol’s (NYSE: EC) reported its export metrics for the fourth quarter of 2018. ECP’s export distribution is changing, and the Far East is positioning itself as the principal destination of Colombian crude. Exports reported an increase in the last quarter of the year.","Ecopetrol’s (NYSE: EC) reported its export metrics for the fourth quarter of 2018. ECP’s export distribution is changing, and the Far East is positioning itself as the principal destination of Colombian crude. Exports reported an increase in the last quarter of the year.",Hydrocarbons
1488,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,2019-03-05,Bayón interview,https://hydrocarbonscolombia.com/article/bayon-interview/,"Felipe Bayón, CEO of Ecopetrol (NYSE: EC) spoke about key issues for the company such as unconventional resources, investment, production and dividends, among others. He highlighted that the NOC managed to overcome the oil crisis with good financial and operational results.","Felipe Bayón, CEO of Ecopetrol (NYSE: EC) spoke about key issues for the company such as unconventional resources, investment, production and dividends, among others. He highlighted that the NOC managed to overcome the oil crisis with good financial and operational results.",Hydrocarbons
1489,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,2019-03-05,"“They pollute our water, our fish, our river”: Siona indigenous community",https://hydrocarbonscolombia.com/article/they-pollute-our-water-our-fish-our-river-siona-indigenous-community/,Communities in Putumayo accused Amerisur Resources (LON: AMER) and Ecopetrol (NYSE:EC) of polluting their water sources. The development of these and more stories in our periodic Eco summary.,Communities in Putumayo accused Amerisur Resources (LON: AMER) and Ecopetrol (NYSE:EC) of polluting their water sources. The development of these and more stories in our periodic Eco summary.,Hydrocarbons
